id,term,name
,4282,[[b;#fff;]n.]
,4283,[[b;#fff;]n.]
,4284,"[[b;#fff;]/te´r@/]"
,4284,[[b;#fff;]pref.]
,4285,"[[b;#fff;]/te´r@·flop kluhb/]"
,4285,[[b;#fff;]n.]
,4286,"[[b;#fff;]/ter´mi·nak`/]"
,4286,[[b;#fff;]n.]
,4287,[[b;#fff;]n.]
,4288,[[b;#fff;]n.]
,4289,[[b;#fff;]n.]
,4290,[[b;#fff;]n.]
,4291,[[b;#fff;]/tekh/]
,4291,[[b;#fff;]n.]
,4292,[[b;#fff;]n.]
,4295,[[b;#fff;]n.]
,4296,[[b;#fff;]n.]
,4298,[[b;#fff;]n.]
,4299,[[b;#fff;]n.]
,4300,"[[b;#fff;]/thing´koh/]"
,4300,[[b;#fff;]n.]
,4302,[[b;#fff;]excl.]
,4303,[[b;#fff;]vi.]
,4304,[[b;#fff;]n.]
,4305,[[b;#fff;]n.]
,4306,[[b;#fff;]n.]
,4307,[[b;#fff;]n.]
,4308,[[b;#fff;]n.]
,4310,[[b;#fff;]/thuhnk/]
,4310,[[b;#fff;]n.]
,4311,[[b;#fff;]n.]
,4312,[[b;#fff;]n.]
,4313,[[b;#fff;]vt.]
,4314,[[b;#fff;]n.]
,4315,[[b;#fff;]n.]
,4316,[[b;#fff;]n.]
,4317,"[[b;#fff;]/ti:m T/]"
,4317,[[b;#fff;]n.]
,4318,[[b;#fff;]quant.]
,4320,[[b;#fff;]//]
,4321,[[b;#fff;]n.]
,4322,[[b;#fff;]//]
,4323,[[b;#fff;]n.]
,4323,[[b;#fff;]//]
,4324,[[b;#fff;]n.]
,4325,[[b;#fff;]n.]
,4326,"[[b;#fff;]/T·L·A/]"
,4326,[[b;#fff;]n.]
,4327,"[[b;#fff;]/tmerk´/]"
,4327,[[b;#fff;]n.]
,4328,"[[b;#fff;]/tmerk´ee/]"
,4328,[[b;#fff;]n.]
,4329,"[[b;#fff;]/tim·toh'·dee/]"
,4329,[[b;#fff;]abbrev.]
,4330,[[b;#fff;]adj.]
,4332,[[b;#fff;]vt.]
,4334,[[b;#fff;]n.]
,4335,[[b;#fff;]n.]
,4337,[[b;#fff;]vt.]
,4340,[[b;#fff;]n.]
,4341,[[b;#fff;]n.]
,4342,[[b;#fff;]n.]
,4342,[[b;#fff;]v.]
,4343,[[b;#fff;]n.]
,4344,[[b;#fff;]n.]
,4345,"[[b;#fff;]/tops·ten/]"
,4345,[[b;#fff;]n.]
,4346,"[[b;#fff;]/tops·twen´tee/]"
,4346,[[b;#fff;]n.]
,4347,[[b;#fff;]vt.]
,4348,[[b;#fff;]n.]
,4349,[[b;#fff;]n.]
,4350,[[b;#fff;]adj.]
,4351,[[b;#fff;]n.]
,4352,[[b;#fff;]n.]
,4353,[[b;#fff;]n.]
,4354,[[b;#fff;]n.]
,4355,[[b;#fff;]n.]
,4357,[[b;#fff;]n.]
,4358,[[b;#fff;]vt.]
,4359,[[b;#fff;]v.]
,4360,[[b;#fff;]n.]
,4361,"[[b;#fff;]/tree´weir/]"
,4361,[[b;#fff;]n.]
,4362,[[b;#fff;]/trit/]
,4362,[[b;#fff;]n.]
,4363,[[b;#fff;]adj.]
,4364,"[[b;#fff;]/T´rof/]"
,4364,[[b;#fff;]/trof/]
,4364,[[b;#fff;]n.]
,4365,[[b;#fff;]n.]
,4366,[[b;#fff;]n.]
,4367,[[b;#fff;]n.]
,4369,[[b;#fff;]n.]
,4370,[[b;#fff;]v.]
,4371,"[[b;#fff;]/traw´fee/]"
,4371,[[b;#fff;]n.]
,4372,[[b;#fff;]n.]
,4373,"[[b;#fff;]/T·T·Y/]"
,4373,"[[b;#fff;]/tit´ee/]"
,4373,[[b;#fff;]n.]
,4375,[[b;#fff;]n.]
,4376,[[b;#fff;]n.]
,4377,[[b;#fff;]n.]
,4378,[[b;#fff;]vt.]
,4379,[[b;#fff;]n.]
,4380,[[b;#fff;]n.]
,4381,"[[b;#fff;]/too´rist/]"
,4381,[[b;#fff;]n.]
,4383,[[b;#fff;]vt.]
,4384,"[[b;#fff;]/twe´neks/]"
,4384,[[b;#fff;]n.]
,4385,[[b;#fff;]n.]
,4386,[[b;#fff;]n.]
,4386,[[b;#fff;]//]
,4387,[[b;#fff;]/twink/]
,4387,[[b;#fff;]n.]
,4388,[[b;#fff;]n.]
,4389,[[b;#fff;]quant.]
,4390,[[b;#fff;]quant.]
,4391,[[b;#fff;]n.]
,4392,[[b;#fff;]pref.]
,4393,"[[b;#fff;]/U·B·D/]"
,4393,[[b;#fff;]n.]
,4394,[[b;#fff;]//]
,4394,[[b;#fff;]n.]
,4395,[[b;#fff;]n.]
,4395,"[[b;#fff;]/oo´ber·geek/]"
,4396,[[b;#fff;]n.]
,4397,"[[b;#fff;]/U·D·P/]"
,4397,"[[b;#fff;]v.,n.]"
,4398,[[b;#fff;]n.]
,4399,[[b;#fff;]excl.]
,4400,[[b;#fff;]adj.]
,4401,[[b;#fff;]n.]
,4402,[[b;#fff;]adj.]
,4403,"[[b;#fff;]/yoo´niks/]"
,4403,[[b;#fff;]n.]
,4404,[[b;#fff;]n.]
,4405,[[b;#fff;]n.]
,4406,[[b;#fff;]n.]
,4407,[[b;#fff;]n.]
,4408,[[b;#fff;]v.]
,4409,[[b;#fff;]vi.]
,4410,[[b;#fff;]n.]
,4411,[[b;#fff;]adj.]
,4412,"[[b;#fff;]/uhp´lohd/]"
,4412,[[b;#fff;]v.]
,4413,[[b;#fff;]adj.]
,4414,[[b;#fff;]adv.]
,4415,[[b;#fff;]n.]
,4416,[[b;#fff;]n.]
,4417,"[[b;#fff;]/U·R·L/]"
,4417,[[b;#fff;]/erl/]
,4417,[[b;#fff;]n.]
,4418,"[[b;#fff;]/yoos´net/]"
,4418,"[[b;#fff;]/yooz´net/]"
,4418,[[b;#fff;]n.]
,4420,[[b;#fff;]n.]
,4421,[[b;#fff;]adj.]
,4422,[[b;#fff;]adj.]
,4423,[[b;#fff;]n.]
,4425,[[b;#fff;]//]
,4425,[[b;#fff;]n.]
,4427,"[[b;#fff;]/V´sev´en/]"
,4427,[[b;#fff;]n.]
,4428,"[[b;#fff;]/vad´ing/]"
,4428,[[b;#fff;]n.]
,4429,[[b;#fff;]adj.]
,4430,[[b;#fff;]n.]
,4431,"[[b;#fff;]/van'@·var/]"
,4431,[[b;#fff;]n.]
,4432,"[[b;#fff;]/vay´pr·weir/]"
,4432,[[b;#fff;]n.]
,4433,[[b;#fff;]/veir/]
,4433,[[b;#fff;]/var/]
,4433,[[b;#fff;]n.]
,4434,[[b;#fff;]n.]
,4435,[[b;#fff;]/vaks/]
,4435,[[b;#fff;]n.]
,4436,"[[b;#fff;]/vak´sn/]"
,4436,[[b;#fff;]n.]
,4437,"[[b;#fff;]/vak`soh·sen´trizm/]"
,4437,[[b;#fff;]n.]
,4438,"[[b;#fff;]/vee´dif/]"
,4438,"[[b;#fff;]v.,n.]"
,4439,"[[b;#fff;]/vee´b@l·fes`tr/]"
,4439,[[b;#fff;]n.]
,4440,[[b;#fff;]n.]
,4441,[[b;#fff;]n.]
,4442,"[[b;#fff;]/ver´b@j/]"
,4442,[[b;#fff;]n.]
,4443,[[b;#fff;]n.]
,4444,"[[b;#fff;]/vee´ se´vn/]"
,4444,[[b;#fff;]n.]
,4445,"[[b;#fff;]/vee´grep/]"
,4445,"[[b;#fff;]v.,n.]"
,4446,"[[b;#fff;]/V·I/]"
,4446,[[b;#fff;]not]
,4446,[[b;#fff;]/vi:/]
,4446,[[b;#fff;]never]
,4446,[[b;#fff;]/siks/]
,4446,[[b;#fff;]n.]
,4447,[[b;#fff;]n.]
,4448,"[[b;#fff;]n. obs.]"
,4449,[[b;#fff;]adj.]
,4450,[[b;#fff;]adj.]
,4451,[[b;#fff;]n.]
,4452,[[b;#fff;]n.]
,4453,[[b;#fff;]n.]
,4454,[[b;#fff;]n.]
,4455,[[b;#fff;]n.]
,4456,[[b;#fff;]n.]
,4457,[[b;#fff;]n.]
,4458,"[[b;#fff;]/V·M·S/]"
,4458,[[b;#fff;]n.]
,4459,[[b;#fff;]vt.]
,4460,[[b;#fff;]n.]
,4461,[[b;#fff;]n.]
,4462,[[b;#fff;]//]
,4462,[[b;#fff;]n.]
,4463,[[b;#fff;]n.]
,4464,[[b;#fff;]n.]
,4466,"[[b;#fff;]/wab´it/]"
,4466,[[b;#fff;]n.]
,4467,[[b;#fff;]/wayts/]
,4467,[[b;#fff;]n.]
,4468,"[[b;#fff;]/wol´doh/]"
,4468,[[b;#fff;]n.]
,4469,"[[b;#fff;]n.,vt.]"
,4470,[[b;#fff;]vt.]
,4471,[[b;#fff;]n.]
,4472,[[b;#fff;]interj.]
,4473,[[b;#fff;]n.]
,4474,[[b;#fff;]n.]
,4475,[[b;#fff;]n.]
,4477,"[[b;#fff;]/wang´goh/]"
,4477,[[b;#fff;]n.]
,4478,[[b;#fff;]/wangk/]
,4478,"[[b;#fff;]n.,v.,adj.]"
,4479,"[[b;#fff;]/won'@·bee/]"
,4479,[[b;#fff;]n.]
,4480,[[b;#fff;]n.]
,4483,[[b;#fff;]suff.]
,4484,[[b;#fff;]/weirz/]
,4484,[[b;#fff;]n.]
,4485,"[[b;#fff;]/weirz doodz/]"
,4485,[[b;#fff;]n.]
,4486,[[b;#fff;]n.]
,4487,[[b;#fff;]v.]
,4488,[[b;#fff;]n.]
,4489,[[b;#fff;]n.]
,4490,[[b;#fff;]n.]
,4491,[[b;#fff;]n.]
,4492,[[b;#fff;]n.]
,4493,[[b;#fff;]v.]
,4494,[[b;#fff;]n.]
,4495,[[b;#fff;]n.]
,4496,[[b;#fff;]n.]
,4497,[[b;#fff;]n.]
,4498,[[b;#fff;]n.]
,4499,[[b;#fff;]n.]
,4500,[[b;#fff;]adj.]
,4501,[[b;#fff;]n.]
,4502,"[[b;#fff;]/wedj´i·t[y]ood/]"
,4502,[[b;#fff;]n.]
,4503,"[[b;#fff;]/weeb´l/]"
,4503,[[b;#fff;]interj.]
,4504,[[b;#fff;]n.]
,4505,[[b;#fff;]n.]
,4506,"[[b;#fff;]/wee´niks/]"
,4506,[[b;#fff;]n.]
,4507,[[b;#fff;]adj.]
,4508,[[b;#fff;]adj.]
,4509,"[[b;#fff;]/wet´weir/]"
,4509,[[b;#fff;]n.]
,4510,[[b;#fff;]v.]
,4511,[[b;#fff;]n.]
,4512,[[b;#fff;]n.]
,4513,[[b;#fff;]n.]
,4515,[[b;#fff;]n.]
,4516,[[b;#fff;]n.]
,4518,[[b;#fff;]n.]
,4520,[[b;#fff;]n.]
,4521,[[b;#fff;]adj.]
,4524,[[b;#fff;]//]
,4524,[[b;#fff;]n.]
,4525,[[b;#fff;]n.]
,4526,[[b;#fff;]n.]
,4528,[[b;#fff;]n.]
,4530,[[b;#fff;]vi.]
,4531,[[b;#fff;]excl.]
,4532,[[b;#fff;]n.]
,4533,[[b;#fff;]n.]
,4534,[[b;#fff;]n.]
,4536,"[[b;#fff;]/win´dohz/]"
,4536,[[b;#fff;]n.]
,4537,[[b;#fff;]n.]
,4538,[[b;#fff;]n.]
,4539,"[[b;#fff;]/win'@j/]"
,4539,[[b;#fff;]n.]
,4541,"[[b;#fff;]/win'@·t[y]ood/]"
,4541,[[b;#fff;]n.]
,4542,[[b;#fff;]n.]
,4543,"[[b;#fff;]/win·ten´doh/]"
,4543,[[b;#fff;]n.]
,4544,[[b;#fff;]n.]
,4545,"[[b;#fff;]/wi:r´hed/]"
,4545,[[b;#fff;]n.]
,4546,[[b;#fff;]n.]
,4547,[[b;#fff;]n.]
,4548,[[b;#fff;]adj.]
,4549,[[b;#fff;]adj.]
,4550,[[b;#fff;]n.]
,4551,[[b;#fff;]n.]
,4552,[[b;#fff;]n.]
,4553,[[b;#fff;]n.]
,4554,[[b;#fff;]adj.]
,4555,[[b;#fff;]n.]
,4556,[[b;#fff;]n.]
,4557,"[[b;#fff;]/wom´bat/]"
,4557,[[b;#fff;]adj.]
,4558,[[b;#fff;]n.]
,4559,"[[b;#fff;]/wong´kee/]"
,4559,[[b;#fff;]adj.]
,4560,[[b;#fff;]n.]
,4561,[[b;#fff;]adj.]
,4562,[[b;#fff;]n.]
,4563,"[[b;#fff;]/werm´hohl/]"
,4563,[[b;#fff;]n.]
,4564,[[b;#fff;]adj.]
,4565,[[b;#fff;]vi.]
,4566,[[b;#fff;]n.]
,4567,[[b;#fff;]n.]
,4568,[[b;#fff;]n.]
,4569,[[b;#fff;]n.]
,4570,"[[b;#fff;]/wuh´g@ wuh´g@/]"
,4570,[[b;#fff;]n.]
,4571,"[[b;#fff;]/wuhm´p@s/]"
,4571,[[b;#fff;]n.]
,4572,"[[b;#fff;]/wiz´ee·ayg/]"
,4572,[[b;#fff;]adj.]
,4573,"[[b;#fff;]/wiz´ee·wig/]"
,4573,"[[b;#fff;]/wiss´ee·wig/]"
,4573,[[b;#fff;]adj.]
,4574,[[b;#fff;]/X/]
,4574,[[b;#fff;]n.]
,4575,"[[b;#fff;]/zee´roks park´/]"
,4575,[[b;#fff;]n.]
,4576,"[[b;#fff;]/X·of/]"
,4576,[[b;#fff;]n.]
,4577,"[[b;#fff;]/X·on/]"
,4577,[[b;#fff;]n.]
,4578,"[[b;#fff;]/X´or/]"
,4578,[[b;#fff;]/kzor/]
,4578,[[b;#fff;]conj.]
,4579,"[[b;#fff;]/X´ref/]"
,4579,"[[b;#fff;]v.,n.]"
,4580,"[[b;#fff;]/X·X·X/]"
,4580,[[b;#fff;]n.]
,4581,"[[b;#fff;]/X·Y·Z·Z·Y/]"
,4581,"[[b;#fff;]/X·Y·ziz´ee/]"
,4581,"[[b;#fff;]/ziz´ee/]"
,4581,"[[b;#fff;]/ik·ziz´ee/]"
,4581,[[b;#fff;]adj.]
,4582,[[b;#fff;]abbrev.]
,4583,"[[b;#fff;]/ya´b@/]"
,4583,[[b;#fff;]n.]
,4584,"[[b;#fff;]/yaf´ee·y@·gee/]"
,4584,[[b;#fff;]adj.]
,4586,[[b;#fff;]/yawn/]
,4586,[[b;#fff;]n.]
,4587,[[b;#fff;]n.]
,4588,[[b;#fff;]n.]
,4589,[[b;#fff;]adj.]
,4590,[[b;#fff;]//]
,4591,[[b;#fff;]//]
,4591,[[b;#fff;]abbrev.]
,4592,[[b;#fff;]//]
,4592,[[b;#fff;]cav.]
,4593,[[b;#fff;]cav.]
,4595,[[b;#fff;]cav.]
,4596,[[b;#fff;]/yow/]
,4596,[[b;#fff;]interj.]
,4597,[[b;#fff;]n.]
,4598,"[[b;#fff;]/yoo·shyang hohl fish/]"
,4598,"[[b;#fff;]n. obs.]"
,4600,[[b;#fff;]adj.]
,4602,[[b;#fff;]n.]
,4603,[[b;#fff;]vt.]
,4604,[[b;#fff;]vt.]
,4605,[[b;#fff;]adj.]
,4606,[[b;#fff;]prov.]
,4607,"[[b;#fff;]/zee´rohth/]"
,4607,[[b;#fff;]adj.]
,4608,"[[b;#fff;]/zig'@·morf/]"
,4608,[[b;#fff;]n.]
,4609,[[b;#fff;]vt.]
,4610,[[b;#fff;]n.]
,4611,[[b;#fff;]n.]
,4612,[[b;#fff;]/zorch/]
,4613,[[b;#fff;]/zork/]
,4613,[[b;#fff;]n.]
,4614,"[[b;#fff;]/zork´mid/]"
,4614,[[b;#fff;]n.]
